transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,phone,payment_status,master_category,master_price,email_hash,revenue,year,month
4034,1663,Michael Holder,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-01-22,5,Card,0.05,81******32,successful,Home Appliances,65000,8694c6ac0db52171f068d15bf2753ac43fa28e2e823ce8d4289662bed479f9d0,308750.0,2026,January
4035,1182,Nancy Jones,106,80000.0,Sofa,Furniture,offline,Delhi,2025-07-23,4,NetBanking,0.1,99******38,successful,Furniture,80000,7a26d8e0c900ce0baa750462e7d87a82c81eeb402b6dca5fbb3e61698aed7533,288000.0,2025,July
4036,1753,Laura Dougherty,104,8000.0,Shoes,Clothing,online,Chennai,2025-04-19,1,NetBanking,0.3,93******17,successful,Clothing,8000,258f2f958a9ad088a5e61454435aff359717f50361cd6d3ee0882d84276e3abd,5600.0,2025,April
4037,1034,Laura Landry,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2026-04-07,5,UPI,0.05,79******46,successful,Home Appliances,15000,d74d6623c2bbca2a1cc07e0f3744f7b336778cda2f03102fcfdf73fcade3c013,71250.0,2026,April
4038,1169,Randy Stevens,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-01-09,4,NetBanking,0.15,72******19,successful,Home Appliances,45000,ba10a449de365f3200e7e6766244f9da3393cb5b38793cd098ea5396185d3704,153000.0,2025,January
4039,1504,Matthew Byrd,104,8000.0,Shoes,Clothing,offline,Delhi,2026-02-03,3,UPI,0.2,75******18,successful,Clothing,8000,a1bec606c7eaf2a87b149580bd22c5d7eaaaa4ea7db4fb096a07bc68a24efefb,19200.0,2026,February
4040,1208,Andrew Collins,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-10-06,2,UPI,0.3,63******60,successful,Home Appliances,45000,17ae84d3186c8890a2c6846d80150529542a86f869e5a837abb407aabf2ccdaf,62999.99999999999,2025,October
4041,1463,Matthew Mathis,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-21,1,NetBanking,0.15,96******17,successful,Electronics,250000,2362f4598333d404891507df24f620214408fa8cdd6f08088855fe8e7a370cb9,212500.0,2025,November
4041,1463,Matthew Mathis,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-21,1,NetBanking,0.15,96******17,failed,Electronics,250000,2362f4598333d404891507df24f620214408fa8cdd6f08088855fe8e7a370cb9,212500.0,2025,November
4042,1403,Timothy Wright,102,70000.0,Phone,Electronics,online,Mumbai,2025-09-27,3,Card,0.3,93******31,successful,Electronics,70000,4bb5968f6e320517d4c1d0479e66c5db0fa46b3e78fc5d7e4a3b8aa1922166a6,147000.0,2025,September
4043,1781,Michael Knox,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-10-24,3,UPI,0.15,87******18,successful,Electronics,250000,2db0534e6050e2cc71716092483b1db3d227062934483e4ab656e4a65844ff24,637500.0,2025,October
4044,1245,Carlos Bennett,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-01,1,Card,0.05,72******37,successful,Electronics,70000,42e1bc33e9ec005146a5b8e73fd97e06aea80b891d166bf794bf4cce8f730667,66500.0,2025,October
4045,1833,Angela Coleman,105,45000.0,Tv,Electronics,online,Chennai,2026-01-03,2,Card,0.3,70******98,successful,Electronics,45000,18c8b70ee1f856cfae9d89104ea046d54b255a78ded3a700c5460f5a2338aa65,62999.99999999999,2026,January
4046,1503,Patrick Lopez,110,45000.0,Microwave,Home Appliances,offline,Chennai,2026-03-26,5,NetBanking,0.1,72******47,successful,Home Appliances,45000,382720e55b52ce633bd9639bafd29ba9b8b2b52906df7579dd7e82aa093f6fc1,202500.0,2026,March
4047,1746,Lawrence Coffey,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-09-13,2,Card,0.05,71******71,successful,Home Appliances,45000,c54beeaf5f6f1affdc8d6a3e142815982986d8e7af6a4a4e8a6887b00a796612,85500.0,2025,September
4048,1408,Mark Dunn,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-11-07,3,Cash,0.3,89******17,successful,Furniture,80000,66d45a9ae495b0f62d236d1f58b9872fd2b64fb28b61a7884fb88d84ca2b9733,168000.0,2025,November
4049,1368,Brandon Medina,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-01-07,3,NetBanking,0.05,64******63,successful,Home Appliances,45000,84048ef8afde36242b1325acf28d5b9182a48b2ec2263a990575205e299a79bb,128250.0,2025,January
4050,1799,Matthew Rodriguez,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-09,2,UPI,0.1,64******99,successful,Furniture,50000,bbbed02fe67c0c8f6c15a23283cedeb7049d34bc629dd6b7afa0385c1c4ed9a8,90000.0,2026,January
4051,1263,Morgan Daniel,101,250000.0,Laptop,Electronics,offline,Chennai,2026-04-12,2,NetBanking,0.3,73******48,successful,Electronics,250000,025bf7bb9c884e1de74a0845ab5d83506873d2d5393b67373b4fb18e2ac8b9df,350000.0,2026,April
4052,1802,Joshua Singh,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-05-07,3,NetBanking,0.2,80******90,successful,Furniture,80000,de967f64c61408e20695cd2f0e7d136aa71a9c0cd69f7f666dc9be19792a511a,192000.0,2025,May
4053,1731,Miranda Evans,105,45000.0,Tv,Electronics,online,Bangalore,2025-05-15,4,Card,0.1,75******40,successful,Electronics,45000,9947c16bac582df7fe4a0d74cbbd761e351e772b5fc8cb47e6741b553909b8e2,162000.0,2025,May
4054,1817,Debra Jenkins,102,70000.0,Phone,Electronics,online,Chennai,2025-04-21,5,UPI,0.2,63******18,successful,Electronics,70000,9b5661746fb37cff910ed57a64d4036edfa8cfeac140cfd27e24f70ea032ad58,280000.0,2025,April
4055,1411,Luis Jackson,101,250000.0,Laptop,Electronics,online,Mumbai,2025-04-16,5,Card,0.05,66******17,successful,Electronics,250000,49373b054e5eb7f2e4bc05197933f8ee16915936d061e7c8f3315c938681f737,1187500.0,2025,April
4056,1182,Nancy Jones,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-09-05,1,Cash,0.25,99******38,successful,Furniture,50000,7a26d8e0c900ce0baa750462e7d87a82c81eeb402b6dca5fbb3e61698aed7533,37500.0,2025,September
4057,1573,David Rasmussen,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-24,3,UPI,0.05,61******38,successful,Clothing,1300,c138a66c95a6477037e4496e3bf30b0b7b0fa3cef1b3d1aed3a8054a1d282c71,3705.0,2026,January
4058,1664,Diane King,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-11-13,3,Cash,0.35,97******28,successful,Home Appliances,45000,114cc1cf49f7447eebff84503c8b1be4b17feedd4c3e0e919105e0abf09ba932,87750.0,2025,November
4059,1184,Oscar Tucker,102,70000.0,Phone,Electronics,offline,Delhi,2025-05-07,1,NetBanking,0.2,83******09,successful,Electronics,70000,010a2d9fa8036693c2b58f7532503f630ceb07fdff1949f1e966d4b1303a07c9,56000.0,2025,May
4060,1311,Elizabeth Peck,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-05-22,2,Cash,0.05,91******30,successful,Furniture,50000,480528be43da68641756fc7854bc192e7739a7b9993b96419551b1b790eb52fd,95000.0,2025,May
4060,1311,Elizabeth Peck,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-05-22,2,Cash,0.05,91******30,failed,Furniture,50000,480528be43da68641756fc7854bc192e7739a7b9993b96419551b1b790eb52fd,95000.0,2025,May
4061,1285,Ryan Dawson,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-01-24,5,NetBanking,0.3,81******46,successful,Electronics,250000,c71055eb0ba2271c13b3a7d55b64152a948a2cd51754938102a920552ef8c7e8,875000.0,2026,January
4061,1285,Ryan Dawson,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-01-24,5,NetBanking,0.3,81******46,failed,Electronics,250000,c71055eb0ba2271c13b3a7d55b64152a948a2cd51754938102a920552ef8c7e8,875000.0,2026,January
4062,1840,Kelly Chang,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-04-06,3,UPI,0.1,85******24,successful,Home Appliances,15000,9c2b8cfe84c4d6e167e4123a1c56fe972d11980dd1439cf7f391f4c0c23b02ee,40500.0,2026,April
4063,1287,Roy Mack,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-08,4,Card,0.1,72******81,successful,Home Appliances,65000,4ef3f57fa67617bbd3618515533c8dccf65e81ac9d4828d90ce5605760492bab,234000.0,2025,July
4064,1573,David Rasmussen,103,1300.0,Shirt,Clothing,online,Delhi,2025-04-19,5,NetBanking,0.4,61******38,successful,Clothing,1300,c138a66c95a6477037e4496e3bf30b0b7b0fa3cef1b3d1aed3a8054a1d282c71,3900.0,2025,April
4065,1074,Justin Cooper,101,250000.0,Laptop,Electronics,offline,Chennai,2025-07-19,1,Cash,0.3,90******53,successful,Electronics,250000,a6e849ba50876bab90789fb1106cc99acb90246f2148b0e8e6779c66b1b7c50f,175000.0,2025,July
4066,1678,Joshua Faulkner,102,70000.0,Phone,Electronics,offline,Chennai,2025-10-28,2,Cash,0.35,89******35,successful,Electronics,70000,27dca8a65b5e187783bdb33d91204c55f15fc64a06f7e10bbaa4b62f8fcad3a3,91000.0,2025,October
4067,1601,Jay English,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-07-01,1,UPI,0.15,68******52,successful,Home Appliances,65000,3fafaa6d404ba54a1475d47effeb392848e999aaa64e8986a07cce1db5c44cd5,55250.0,2025,July
4068,1059,Justin Taylor,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-06-13,2,Cash,0.35,74******41,successful,Furniture,50000,906e70675fd046c986484ab01f11177bfad8f2a0e69bd5fd245336f3ef9a28ea,65000.0,2025,June
4069,1185,Ian Park,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-01-11,2,Card,0.15,77******29,successful,Electronics,250000,b20b9face0cc1d0c90b23b0e7c1504be175629fd35c764deda5e74f51d8a0225,425000.0,2025,January
4070,1088,Duane Smith,102,70000.0,Phone,Electronics,offline,Bangalore,2026-02-25,1,Cash,0.1,93******68,successful,Electronics,70000,fbde83a2141293709213da25194fab01d409b7394df85ef0bf05a1f72bc4466d,63000.0,2026,February
4071,1453,Tanner Smith,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-11-06,1,Card,0.1,79******25,successful,Home Appliances,15000,eb74a1548756d66d4c508f35135ebb05f20252debc1bba529f31537b55debecb,13500.0,2025,November
4072,1829,Tamara Brown,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-07-21,1,UPI,0.05,97******07,successful,Furniture,50000,81a559ce0175b44ff2a477f0f41103632b993b7decef66349890e834846be53a,47500.0,2025,July
4073,1724,Kelly Adams,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-12-13,5,UPI,0.4,77******65,successful,Clothing,1300,e3f2a9c1a3fd3eda3c6bba7803c6665042abb8a1acb28d6fc616c27bc279d2b2,3900.0,2025,December
4074,1540,Derek Brooks,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-01-14,2,UPI,0.35,86******81,successful,Furniture,50000,aa1fd18d3e2ddcfd56e90661bc7711fd621b4d746f455d6fc04b5f44a2b460d7,65000.0,2026,January
4075,1349,Jessica Hall,105,45000.0,Tv,Electronics,online,Delhi,2025-11-15,1,NetBanking,0.3,90******81,successful,Electronics,45000,b757a038fcbf6171cd0bbf217b020e77f7ccabe9c5806e9bcd88b6b6fd520783,31499.999999999996,2025,November
4076,1281,Mark Harper,103,1300.0,Shirt,Clothing,online,Bangalore,2025-09-19,1,Card,0.3,84******15,successful,Clothing,1300,034a26e78012c815b77138a90584c46b948ca4a2ac53e7d3714567b379478f05,909.9999999999999,2025,September
4077,1291,Kathryn Moore,103,1300.0,Shirt,Clothing,offline,Chennai,2026-04-04,5,NetBanking,0.15,97******31,successful,Clothing,1300,de78b429fdf20b55070d85e2cc3f83c854fb431e28d174d3eff2ca483d374395,5525.0,2026,April
4077,1291,Kathryn Moore,103,1300.0,Shirt,Clothing,offline,Chennai,2026-04-04,5,NetBanking,0.15,97******31,failed,Clothing,1300,de78b429fdf20b55070d85e2cc3f83c854fb431e28d174d3eff2ca483d374395,5525.0,2026,April
4078,1217,Colin Yang,105,45000.0,Tv,Electronics,offline,Chennai,2025-09-27,4,Cash,0.35,70******64,successful,Electronics,45000,1d5be7ea74fcc91ada3353d78572c02aeb3d4652a999055d93a3c0d79e645c86,117000.0,2025,September
4079,1322,Heather Escobar,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-05-09,5,UPI,0.4,84******20,successful,Home Appliances,45000,9d47f6dba9f70d0fdfdcf49feb659dfa78ba4139ae311850c47cc4429f1ecc83,135000.0,2025,May
4080,1505,Edgar Jones,103,1300.0,Shirt,Clothing,online,Mumbai,2025-10-30,5,Cash,0.1,70******23,successful,Clothing,1300,eac74aba05d7a155b1ae611274354be07eed1a4011acb5516d19968cda8ae4fd,5850.0,2025,October
4081,1294,Peter Reed,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-08-22,4,Cash,0.3,70******25,successful,Electronics,70000,5eb01e4553ba7f9bbcdaea0f73c0d550efdc4e64ebd8f6c589ec027784cfd104,196000.0,2025,August
4081,1294,Peter Reed,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-08-22,4,Cash,0.3,70******25,failed,Electronics,70000,5eb01e4553ba7f9bbcdaea0f73c0d550efdc4e64ebd8f6c589ec027784cfd104,196000.0,2025,August
4082,1472,Chad Barnes,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-02-19,5,UPI,0.4,74******07,successful,Home Appliances,65000,adb95490e4fec61fa2132208d0a4d280b40927d4c6b8c353864c594e2218f1ff,195000.0,2026,February
4083,1872,Jennifer Hogan,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-05,1,Card,0.4,81******64,successful,Home Appliances,45000,8cfb0369baa3c8300c23ba8cbe053717e62799d513ce0296096b96fc63db33a2,27000.0,2025,August
4084,1721,Alison Robinson,104,8000.0,Shoes,Clothing,offline,Chennai,2026-10-01,2,Card,0.2,91******44,successful,Clothing,8000,c9a0089eff24049c6dc2d115450cf50b0d6cafa705941aa848b8d6185b57d268,12800.0,2026,October
4085,1399,Kristen Buchanan,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-11-08,2,Cash,0.05,74******97,successful,Electronics,250000,84b198c23a7bb92a9bc24b8f01b64ac78cfca064aa3c5944e8bbcdf1e83770ce,475000.0,2025,November
4086,1893,Michael Gibbs,102,70000.0,Phone,Electronics,offline,Delhi,2025-12-14,5,UPI,0.2,65******15,successful,Electronics,70000,66c8d1a2853e28dfa58bfe440ac5e753473d42007313a558a3ec136d7784edca,280000.0,2025,December
4087,1745,Monique Bird,103,1300.0,Shirt,Clothing,online,Delhi,2026-01-03,3,NetBanking,0.1,76******67,successful,Clothing,1300,cc8de847fa3899d40e31df48ca0c0c0963b05f763a288fd33418cf2b23a0bca2,3510.0,2026,January
4088,1540,Derek Brooks,105,45000.0,Tv,Electronics,offline,Hyderabad,2026-01-20,3,UPI,0.3,86******81,successful,Electronics,45000,aa1fd18d3e2ddcfd56e90661bc7711fd621b4d746f455d6fc04b5f44a2b460d7,94500.0,2026,January
4089,1293,James Crawford,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-06-15,3,UPI,0.4,83******88,successful,Clothing,1300,68ecaaa28b92ef328cd57f43b2ab164b2e926e758961ccd775558909685f11fc,2340.0,2025,June
4090,1687,Jason Perry,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-31,5,Card,0.35,82******57,successful,Clothing,8000,de92fdc1fdc0e563dbe38db013c8425be45578db425a2fbfeccbd1821cf10dfc,26000.0,2025,August
4091,1502,Jillian Soto,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-11-26,1,NetBanking,0.15,85******29,successful,Electronics,70000,17dcb8a30a09142576d9790247b540b28c2ff8fe2d1d84739a80e4530b29b8a1,59500.0,2025,November
4092,1438,Paul Webster,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-17,2,UPI,0.15,98******43,successful,Electronics,250000,ee0dc2060398390bff2e2894e616982f4fccfa1a2c450bf59c63b06cb681bf29,425000.0,2025,June
4093,1549,Brent Delacruz,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-06-01,2,Card,0.25,98******65,successful,Home Appliances,65000,4b9bb81e16b0835f0ce4d4fc8da14a248492a20b5d21ad9ded17d2bd29e49d2d,97500.0,2025,June
4094,1060,John Barron,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-03-13,5,Cash,0.35,85******62,successful,Clothing,1300,6de98af3f13c03272960e828fcfbae08ef152bf55dc13345c7ebb63ae9235991,4225.0,2026,March
4095,1605,Brian Taylor,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-11-08,2,NetBanking,0.2,90******70,successful,Home Appliances,65000,da2817f8a6e76b0b453a9c093bea464b68301b76202b42fb465141c7faf1e65f,104000.0,2025,November
4096,1511,Manuel Hernandez,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-12-08,1,Cash,0.15,99******39,successful,Home Appliances,45000,5f78677cac5e9df3cb71ba8bdff8cee835d33cee3bc5f0775cbd11f9dbc090f0,38250.0,2025,December
4097,1037,Matthew Olson,105,45000.0,Tv,Electronics,offline,Mumbai,2025-04-30,2,Cash,0.2,68******98,successful,Electronics,45000,02a4451b5ea5bac27363a16e9ab728a4f101217dec86271a6f2e492831e3a757,72000.0,2025,April
4098,1903,Mary Richardson,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-12-01,2,Cash,0.2,66******95,successful,Home Appliances,65000,552e1590fe9e92872b82fed2b894e03df680a6b6afbcafb630d7dd5aca542f4a,104000.0,2026,December
4099,1080,Randy Hoffman,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-06-05,1,Cash,0.05,89******74,successful,Furniture,50000,c989075920ab7d7aa2e2548d97f023127b0bb95cf8211ee56afca0355c670ac0,47500.0,2025,June
4100,1028,Katie Robbins,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-11-30,5,UPI,0.1,93******02,successful,Furniture,80000,05caaa138fb4f89a23600a5dd140603a28abebf9658097c5b0b42681dfad2f8c,360000.0,2025,November
4101,1055,Brandon Ritter,102,70000.0,Phone,Electronics,online,Delhi,2025-07-14,4,UPI,0.4,61******14,successful,Electronics,70000,039683a3b4b27191df7404f606fd194872c1a09de2a84ac1d7d10a61bee68a9e,168000.0,2025,July
4102,1130,Brian Diaz,103,1300.0,Shirt,Clothing,online,Delhi,2025-10-11,1,Cash,0.05,82******76,successful,Clothing,1300,54b4b30568137eb6bdf9d9d25951153ddeebbf27a0f1d1d7cfbd314db3eb6927,1235.0,2025,October
4103,1261,Paul Jones,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-05-10,4,Cash,0.15,92******04,successful,Electronics,250000,dcd6cf5ebebd23ffb9a181fcf8d7ff9ffdc05a33ddc5592eab5cdba53393efa2,850000.0,2025,May
4104,1981,Jennifer Foster,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-04-18,5,UPI,0.2,96******94,successful,Home Appliances,65000,e510f130a23e9948609635208b371bfe8ad4302ecb7e55bd0b5677a673698047,260000.0,2025,April
4105,1618,Malik Torres,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-03-08,3,Card,0.1,69******12,successful,Home Appliances,45000,f6cc48bb99d6870c98c0acd331a8f07a35370683fc01aabcec7a09b314011525,121500.0,2025,March
4106,1022,Vanessa Taylor,106,80000.0,Sofa,Furniture,online,Mumbai,2025-06-30,3,Cash,0.1,60******79,successful,Furniture,80000,221bce56ad50126900db683e4b2ba5d7135b5cd1a1075527d7eec4791cfc126b,216000.0,2025,June
4107,1023,Joseph Thomas,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-11-26,5,Cash,0.2,97******25,successful,Furniture,50000,98ecb26d6074a10216b605102b2029cdd402cd551a3a106408a3c317c4aef90b,200000.0,2025,November
4108,1077,Mandy Hess,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-27,2,Card,0.2,86******56,successful,Clothing,1300,a726ceb2fa16fe7dcff6d984107400b72b78c4af2d80c33b0d7033ca87de3107,2080.0,2025,October
4108,1077,Mandy Hess,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-27,2,Card,0.2,86******56,failed,Clothing,1300,a726ceb2fa16fe7dcff6d984107400b72b78c4af2d80c33b0d7033ca87de3107,2080.0,2025,October
4109,1803,Sandra Nunez,105,45000.0,Tv,Electronics,offline,Chennai,2026-01-24,2,NetBanking,0.3,93******44,successful,Electronics,45000,94ca8cc421febcf8ef1bc9c9827e8d50cd5aa1a997a980c92d34133cd19867c7,62999.99999999999,2026,January
4110,1091,Elaine Austin,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-05-18,2,Cash,0.1,67******11,successful,Furniture,80000,89ebb1ec4dfc2fd9a861af50e4a8e13f47ae8156fab8cf047367a24fd73b6665,144000.0,2025,May
4111,1309,Jonathan Turner,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-03-04,2,Cash,0.4,92******06,successful,Furniture,50000,45feb17a485db062d53efb217b24e1a42e0383e28c76061cdb589ad28b17def4,60000.0,2026,March
4112,1154,Tammy Mitchell,104,8000.0,Shoes,Clothing,online,Chennai,2025-11-30,2,Cash,0.1,64******10,successful,Clothing,8000,16c699f5919b4c7a231e3b2d14e274348a28bd0fab5e94ff36155d07939b453b,14400.0,2025,November
4113,1670,Joan Miller,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-22,4,Cash,0.35,79******78,successful,Home Appliances,15000,486e4819854c20c1594e5b67c26cec9126d1aa2ce2810409ff58380576d085b8,39000.0,2026,March
4113,1670,Joan Miller,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2026-03-22,4,Cash,0.35,79******78,failed,Home Appliances,15000,486e4819854c20c1594e5b67c26cec9126d1aa2ce2810409ff58380576d085b8,39000.0,2026,March
4114,1240,Mark Reyes,102,70000.0,Phone,Electronics,offline,Bangalore,2025-10-08,5,Cash,0.35,84******66,successful,Electronics,70000,a86389dc08483d4fa516b65f00d283dfbe79177cf347a81107e523116c93f606,227500.0,2025,October
4115,1988,Roger Mcmillan,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-12-15,1,Cash,0.4,64******10,successful,Furniture,50000,f02970ba5d9fdd37d80ba5d551082e66c523fd3d2834f15de171cc9c30155dce,30000.0,2025,December
4116,1089,Jessica Avila,102,70000.0,Phone,Electronics,offline,Bangalore,2026-06-02,5,NetBanking,0.4,61******57,successful,Electronics,70000,bb4cdb569717f9f2c43904d7b951fe39cdb1f40880bb6aae5cff7396412cbdef,210000.0,2026,June
4117,1988,Roger Mcmillan,104,8000.0,Shoes,Clothing,offline,Chennai,2025-10-13,1,Card,0.4,64******10,successful,Clothing,8000,f02970ba5d9fdd37d80ba5d551082e66c523fd3d2834f15de171cc9c30155dce,4800.0,2025,October
4118,1004,Sean Davis,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-17,1,Cash,0.15,65******89,successful,Clothing,8000,1306fa9388cc1efcc485cd216c22322ff4dd57f954251c1b8b3812f36d5a7908,6800.0,2025,July
4119,1119,Valerie Hines,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-12-26,2,Cash,0.3,78******95,successful,Electronics,250000,59fbda694f31a2d82bc939a0e1d4e3371dea02ee844ba0b4ebb13b5379cc6cc5,350000.0,2025,December
